,Date,Low,High,Close,Open
3503,2013-10-04,167.53,169.06,168.89,167.75
3502,2013-10-03,166.84,168.94,167.62,168.79
3501,2013-10-02,167.83,169.34,169.18,168.35
3500,2013-10-01,167.97,169.5,169.34,168.14
3499,2013-09-30,167.15,168.54,168.01,167.48
3498,2013-09-27,168.47,169.14,168.91,168.84
3497,2013-09-26,169.05,170.17,169.69,169.32
3496,2013-09-25,168.89,169.98,169.04,169.64
3495,2013-09-24,169.21,170.53,169.53,169.9
3494,2013-09-23,169.39,170.65,169.93,170.49
3493,2013-09-20,170.58,172.33,170.72,172.33
3492,2013-09-19,172.59,173.6,172.76,173.52
3491,2013-09-18,170.58,173.52,173.05,171.01
3490,2013-09-17,170.46,171.11,171.07,170.46
3489,2013-09-16,170.04,171.24,170.31,171.16
3488,2013-09-13,168.74,169.46,169.33,169.13
3487,2013-09-12,168.72,169.56,168.95,169.34
3486,2013-09-11,168.35,169.4,169.4,168.64
3485,2013-09-10,168.26,168.9,168.87,168.64
3484,2013-09-09,166.45,167.73,167.63,166.45
3483,2013-09-06,164.48,166.98,166.04,166.51
3482,2013-09-05,165.73,166.4,165.96,165.85
3481,2013-09-04,164.13,166.03,165.75,164.43
3480,2013-09-03,163.7,165.58,164.39,165.23
3479,2013-08-30,163.17,164.53,163.65,164.51
3478,2013-08-29,163.4,165.04,164.17,163.55
3477,2013-08-28,163.05,164.49,163.91,163.26
3476,2013-08-27,163.21,166.0,163.33,164.36
3475,2013-08-26,165.89,167.3,166.0,166.79
3474,2013-08-23,165.77,166.83,166.62,166.55
3473,2013-08-22,164.89,166.3,166.06,164.9
3472,2013-08-21,164.19,166.03,164.56,165.12
3471,2013-08-20,164.86,166.2,165.58,165.04
3470,2013-08-19,164.76,166.21,164.77,165.64
3469,2013-08-16,165.5,166.63,165.83,166.06
3468,2013-08-15,166.09,167.43,166.38,167.41
3467,2013-08-14,168.7,169.8,168.74,169.53
3466,2013-08-13,168.41,169.9,169.61,169.41
3465,2013-08-12,168.38,169.31,169.11,168.46
3464,2013-08-09,168.72,170.1,169.31,169.58
3463,2013-08-08,168.93,170.18,169.8,169.98
3462,2013-08-07,168.55,169.43,169.18,169.19
3461,2013-08-06,169.35,170.74,169.73,170.37
3460,2013-08-05,170.35,170.96,170.7,170.57
3459,2013-08-02,170.05,170.97,170.95,170.28
3458,2013-08-01,169.9,170.81,170.66,169.99
3457,2013-07-31,168.49,169.85,168.71,168.94
3456,2013-07-30,168.19,169.28,168.59,169.1
3455,2013-07-29,168.11,169.06,168.59,168.68
3454,2013-07-26,167.52,169.16,169.11,168.22
3453,2013-07-25,167.94,169.08,168.93,168.22
3452,2013-07-24,168.18,169.86,168.52,169.79
3451,2013-07-23,169.05,169.83,169.14,169.8
3450,2013-07-22,169.01,169.74,169.5,169.41
3449,2013-07-19,168.31,169.23,169.17,168.52
3448,2013-07-18,168.2,169.27,168.87,168.31
3447,2013-07-17,167.73,168.48,167.95,168.16
3446,2013-07-16,167.07,168.36,167.52,168.26
3445,2013-07-15,167.68,168.39,168.15,167.97
3444,2013-07-12,167.13,167.93,167.51,167.39
3443,2013-07-11,165.18,167.61,167.44,167.11
3442,2013-07-10,164.63,165.75,165.19,164.97
3441,2013-07-09,164.27,165.33,165.13,164.98
3440,2013-07-08,163.08,164.39,163.95,163.86
3439,2013-07-05,161.3,163.08,163.02,162.47
3438,2013-07-03,160.22,161.77,161.28,160.48
3437,2013-07-02,160.5,162.3,161.21,161.12
3436,2013-07-01,161.08,162.48,161.36,161.26
3435,2013-06-28,159.86,161.4,160.42,160.63
3434,2013-06-27,160.95,161.82,161.08,161.1
3433,2013-06-26,159.25,160.5,160.14,159.87
3432,2013-06-25,157.42,160.1,158.57,158.48
3431,2013-06-24,155.73,158.43,157.06,157.41
3430,2013-06-21,157.47,159.76,159.07,159.64
3429,2013-06-20,158.98,163.47,159.4,161.86
3428,2013-06-19,163.38,165.89,163.45,165.6
3427,2013-06-18,164.52,165.99,165.74,164.53
3426,2013-06-17,163.22,165.22,164.44,164.29
3425,2013-06-14,162.91,164.67,163.18,164.03
3424,2013-06-13,161.3,164.5,164.21,161.66
3423,2013-06-12,161.6,164.39,161.75,164.22
3422,2013-06-11,162.74,164.54,163.1,163.3
3421,2013-06-10,164.37,165.4,164.8,165.31
3420,2013-06-07,163.14,164.95,164.8,163.85
3419,2013-06-06,160.25,162.74,162.73,161.2
3418,2013-06-05,161.13,163.42,161.27,163.09
3417,2013-06-04,162.73,165.1,163.56,164.44
3416,2013-06-03,162.66,164.46,164.35,163.83
3415,2013-05-31,163.13,166.31,163.45,165.37
3414,2013-05-30,165.22,166.59,165.83,165.35
3413,2013-05-29,164.34,165.8,165.22,165.42
3412,2013-05-28,165.81,167.78,166.3,167.04
3411,2013-05-24,163.98,165.38,165.31,164.47
3410,2013-05-23,163.94,165.91,165.45,164.16
3409,2013-05-22,165.17,169.07,165.93,167.34
3408,2013-05-21,166.5,167.8,167.17,167.08
3407,2013-05-20,166.61,167.58,166.93,166.78
3406,2013-05-17,165.73,167.04,166.94,165.95
3405,2013-05-16,165.09,166.36,165.34,165.78
3404,2013-05-15,164.91,166.45,166.12,164.96
3403,2013-05-14,163.67,165.35,165.23,163.67
3402,2013-05-13,162.82,163.81,163.54,163.2
3401,2013-05-10,162.51,163.55,163.41,162.99
3400,2013-05-09,162.47,163.7,162.88,163.27
3399,2013-05-08,162.33,163.39,163.34,162.42
3398,2013-05-07,161.67,162.65,162.6,162.13
3397,2013-05-06,161.42,162.01,161.78,161.49
3396,2013-05-03,159.78,161.88,161.37,161.14
3395,2013-05-02,158.53,159.89,159.75,158.68
3394,2013-05-01,158.1,159.41,158.28,159.33
3393,2013-04-30,158.61,159.72,159.68,159.27
3392,2013-04-29,158.42,159.65,159.3,158.67
3391,2013-04-26,157.73,158.6,158.24,158.33
3390,2013-04-25,158.1,159.27,158.52,158.34
3389,2013-04-24,157.54,158.3,157.88,157.83
3388,2013-04-23,156.17,157.93,157.78,156.95
3387,2013-04-22,154.75,156.54,156.17,155.78
3386,2013-04-19,154.12,155.55,155.48,154.5
3385,2013-04-18,153.55,155.41,154.14,155.37
3384,2013-04-17,154.28,156.32,155.11,156.29
3383,2013-04-16,155.91,157.49,157.41,156.29
3382,2013-04-15,155.1,158.13,155.12,158.0
3381,2013-04-12,157.92,159.04,158.8,158.68
3380,2013-04-11,158.54,159.71,159.19,158.7
3379,2013-04-10,157.13,158.87,158.67,157.17
3378,2013-04-09,155.98,157.32,156.75,156.5
3377,2013-04-08,154.75,156.22,156.21,155.27
3376,2013-04-05,153.77,155.35,155.16,153.95
3375,2013-04-04,155.09,156.17,155.86,155.43
3374,2013-04-03,154.82,157.03,155.23,156.91
3373,2013-04-02,156.37,157.21,156.82,156.61
3372,2013-04-01,155.67,156.91,156.05,156.59
3371,2013-03-28,155.75,156.85,156.67,156.09
3370,2013-03-27,155.0,156.24,156.19,155.26
3369,2013-03-26,155.42,156.23,156.19,155.59
3368,2013-03-25,154.35,156.27,154.95,156.01
3367,2013-03-22,154.73,155.6,155.6,154.85
3366,2013-03-21,154.1,155.64,154.36,154.76
3365,2013-03-20,155.26,155.95,155.69,155.52
3364,2013-03-19,153.59,155.51,154.61,155.3
3363,2013-03-18,154.2,155.64,154.97,154.34
3362,2013-03-15,155.31,156.04,155.83,155.85
3361,2013-03-14,155.91,156.8,156.73,156.31
3360,2013-03-13,155.23,156.12,155.9,155.76
3359,2013-03-12,155.21,156.1,155.68,155.92
3358,2013-03-11,155.13,156.04,156.03,155.32
3357,2013-03-08,154.66,155.65,155.44,155.46
3356,2013-03-07,154.52,154.98,154.78,154.7
3355,2013-03-06,154.16,154.92,154.5,154.84
3354,2013-03-05,153.64,154.7,154.29,153.66
3353,2013-03-04,151.52,152.92,152.92,151.76
3352,2013-03-01,150.41,152.34,152.11,151.09
3351,2013-02-28,151.41,152.87,151.61,151.9
3350,2013-02-27,149.76,152.33,151.91,149.89
3349,2013-02-26,148.73,150.2,150.02,149.72
3348,2013-02-25,149.0,152.86,149.0,152.63
3347,2013-02-22,150.49,151.89,151.89,151.15
3346,2013-02-21,149.94,151.42,150.42,150.96
3345,2013-02-20,151.26,153.19,151.34,153.14
3344,2013-02-19,152.16,153.28,153.25,152.37
3343,2013-02-15,151.55,152.59,152.11,152.43
3342,2013-02-14,151.52,152.47,152.29,151.69
3341,2013-02-13,151.72,152.61,152.15,152.33
3340,2013-02-12,151.61,152.3,152.02,151.78
3339,2013-02-11,151.39,151.9,151.77,151.74
3338,2013-02-08,151.22,151.89,151.8,151.22
3337,2013-02-07,149.86,151.35,150.96,151.21
3336,2013-02-06,150.41,151.26,151.16,150.52
3335,2013-02-05,150.29,151.48,151.05,150.35
3334,2013-02-04,149.43,151.27,149.54,150.32
3333,2013-02-01,150.39,151.42,151.24,150.65
3332,2013-01-31,149.6,150.38,149.7,149.89
3331,2013-01-30,149.93,150.94,150.07,150.64
3330,2013-01-29,149.67,150.85,150.66,149.77
3329,2013-01-28,149.51,150.33,150.07,150.29
3328,2013-01-25,149.37,150.25,150.25,149.88
3327,2013-01-24,149.01,150.14,149.41,149.15
3326,2013-01-23,148.86,149.5,149.37,149.13
3325,2013-01-22,147.98,149.13,149.13,148.33
3324,2013-01-18,147.43,148.49,148.33,147.97
3323,2013-01-17,147.15,148.42,148.0,147.7
3322,2013-01-16,146.61,147.28,147.05,146.77
3321,2013-01-15,146.2,147.21,147.07,146.29
3320,2013-01-14,146.43,147.07,146.97,146.89
3319,2013-01-11,146.61,147.15,147.07,147.04
3318,2013-01-10,145.97,147.09,147.08,146.73
3317,2013-01-09,145.64,146.32,145.92,145.87
3316,2013-01-08,144.98,145.91,145.55,145.71
3315,2013-01-07,145.43,146.11,145.97,145.85
3314,2013-01-04,145.67,146.61,146.37,145.97
3313,2013-01-03,145.34,146.37,145.73,145.99
3312,2013-01-02,144.73,146.15,146.06,145.11
3311,2012-12-31,139.54,142.56,142.41,139.66
3310,2012-12-28,139.87,141.42,140.03,140.64
3309,2012-12-27,139.92,142.08,141.56,141.79
3308,2012-12-26,141.35,142.71,141.75,142.64
3307,2012-12-24,142.19,142.56,142.35,142.48
3306,2012-12-21,141.94,144.09,142.79,142.17
3305,2012-12-20,143.98,145.14,145.12,144.38
3304,2012-12-19,144.24,145.58,144.29,145.53
3303,2012-12-18,143.79,145.5,145.37,144.0
3302,2012-12-17,142.43,143.85,143.77,142.47
3301,2012-12-14,141.88,142.58,142.1,142.32
3300,2012-12-13,142.27,143.83,142.63,143.42
3299,2012-12-12,143.31,144.55,143.51,144.0
3298,2012-12-11,142.99,144.11,143.44,143.06
3297,2012-12-10,142.15,142.81,142.47,142.21
3296,2012-12-07,141.67,142.69,142.41,142.53
3295,2012-12-06,141.16,142.04,141.98,141.37
3294,2012-12-05,140.37,142.16,141.5,141.37
3293,2012-12-04,140.87,141.87,141.25,141.44
3292,2012-12-03,141.34,142.92,141.45,142.8
3291,2012-11-30,141.66,142.42,142.15,142.14
3290,2012-11-29,141.37,142.51,142.12,141.99
3289,2012-11-28,139.0,141.54,141.46,139.76
3288,2012-11-27,140.24,141.39,140.33,140.91
3287,2012-11-26,140.19,141.36,141.05,140.65
3286,2012-11-23,140.04,141.4,141.35,140.13
3285,2012-11-21,139.03,139.57,139.45,139.31
3284,2012-11-20,138.08,139.42,139.19,138.91
3283,2012-11-19,136.41,139.15,139.13,137.9
3282,2012-11-16,134.7,136.64,136.37,135.9
3281,2012-11-15,135.18,136.49,135.7,135.98
3280,2012-11-14,135.62,138.43,135.93,138.21
3279,2012-11-13,137.36,139.25,137.79,137.54
3278,2012-11-12,137.96,138.81,138.27,138.59
3277,2012-11-09,137.55,139.44,138.16,137.62
3276,2012-11-08,137.93,140.41,138.04,139.7
3275,2012-11-07,139.06,141.68,139.72,141.66
3274,2012-11-06,142.13,143.52,142.96,142.28
3273,2012-11-05,140.93,142.17,141.85,141.35
3272,2012-11-02,141.41,143.72,141.56,143.68
3271,2012-11-01,141.52,143.01,142.83,141.65
3270,2012-10-31,140.68,142.03,141.35,141.85
3269,2012-10-26,140.39,141.84,141.35,141.3
3268,2012-10-25,140.57,142.28,141.43,142.02
3267,2012-10-24,140.8,142.1,141.02,141.93
3266,2012-10-23,140.83,142.06,141.42,141.86
3265,2012-10-22,142.28,143.67,143.41,143.15
3264,2012-10-19,143.05,145.56,143.39,145.55
3263,2012-10-18,145.33,146.52,145.82,145.82
3262,2012-10-17,145.42,146.32,146.2,145.64
3261,2012-10-16,144.66,145.64,145.54,144.76
3260,2012-10-15,142.77,144.23,144.08,143.23
3259,2012-10-12,142.58,143.95,142.89,143.46
3258,2012-10-11,143.33,144.49,143.36,144.28
3257,2012-10-10,143.09,144.32,143.28,144.18
3256,2012-10-09,144.15,145.65,144.2,145.53
3255,2012-10-08,145.31,146.12,145.64,145.6
3254,2012-10-05,145.7,147.16,146.14,146.91
3253,2012-10-04,145.44,146.34,146.13,145.64
3252,2012-10-03,144.13,145.43,145.09,144.89
3251,2012-10-02,143.83,145.15,144.5,144.92
3250,2012-10-01,144.01,145.69,144.35,144.52
3249,2012-09-28,143.46,144.56,143.97,144.09
3248,2012-09-27,143.51,144.97,144.64,143.89
3247,2012-09-26,142.95,144.11,143.29,144.07
3246,2012-09-25,144.06,146.24,144.1,145.96
3245,2012-09-24,145.04,145.98,145.65,145.15
3244,2012-09-21,145.81,146.67,145.87,146.64
3243,2012-09-20,145.63,146.79,146.71,146.03
3242,2012-09-19,146.41,147.17,146.7,146.79
3241,2012-09-18,146.25,146.81,146.62,146.49
3240,2012-09-17,146.37,147.19,146.74,146.94
3239,2012-09-14,146.76,148.11,147.24,146.88
3238,2012-09-13,143.99,147.04,146.59,144.37
3237,2012-09-12,143.9,144.55,144.39,144.39
3236,2012-09-11,143.56,144.37,143.91,143.6
3235,2012-09-10,143.46,144.44,143.51,144.19
3234,2012-09-07,143.88,144.39,144.33,144.01
3233,2012-09-06,141.75,143.78,143.77,141.76
3232,2012-09-05,140.63,141.47,140.91,141.09
3231,2012-09-04,140.13,141.46,141.03,141.04
3230,2012-08-31,140.36,141.82,141.16,141.29
3229,2012-08-30,140.19,140.94,140.49,140.9
3228,2012-08-29,141.12,141.89,141.51,141.52
3227,2012-08-28,140.97,141.84,141.4,141.18
3226,2012-08-27,141.34,142.08,141.54,141.89
3225,2012-08-24,140.22,141.83,141.51,140.31
3224,2012-08-23,140.44,141.48,140.66,141.47
3223,2012-08-22,141.07,142.05,141.82,141.4
3222,2012-08-21,141.45,143.09,141.76,142.54
3221,2012-08-20,141.59,142.22,142.19,141.98
3220,2012-08-17,141.86,142.3,142.18,142.23
3219,2012-08-16,140.8,142.16,141.99,141.15
3218,2012-08-15,140.55,141.19,140.95,140.64
3217,2012-08-14,140.37,141.38,140.79,141.29
3216,2012-08-13,140.04,140.84,140.77,140.6
3215,2012-08-10,139.81,140.89,140.84,140.04
3214,2012-08-09,140.15,140.89,140.61,140.29
3213,2012-08-08,139.81,140.65,140.49,139.85
3212,2012-08-07,140.03,140.92,140.32,140.18
3211,2012-08-06,139.56,140.17,139.62,139.72
3210,2012-08-03,136.68,139.64,139.35,138.56
3209,2012-08-02,135.58,137.57,136.64,136.55
3208,2012-08-01,137.4,138.73,137.59,138.7
3207,2012-07-31,137.71,138.87,137.71,138.49
3206,2012-07-30,138.27,139.34,138.68,138.52
3205,2012-07-27,136.14,139.07,138.68,136.89
3204,2012-07-26,135.26,136.46,136.17,135.89
3203,2012-07-25,133.25,134.56,133.96,134.21
3202,2012-07-24,133.03,135.25,133.93,135.19
3201,2012-07-23,133.84,136.38,135.09,134.47
3200,2012-07-20,136.32,137.16,136.47,136.95
3199,2012-07-19,137.21,138.18,137.73,137.65
3198,2012-07-18,135.96,137.64,137.37,136.04
3197,2012-07-17,134.55,136.64,136.36,135.97
3196,2012-07-16,134.9,135.83,135.43,135.44
3195,2012-07-13,133.84,135.89,135.75,133.86
3194,2012-07-12,132.6,134.23,133.51,133.38
3193,2012-07-11,133.38,134.6,134.16,134.21
3192,2012-07-10,133.68,136.23,134.14,136.01
3191,2012-07-09,134.7,135.57,135.32,135.38
3190,2012-07-06,134.85,135.77,135.49,135.47
3189,2012-07-05,136.29,137.8,136.79,136.9
3188,2012-07-03,136.34,137.51,137.41,136.48
3187,2012-07-02,135.52,136.65,136.51,136.48
3186,2012-06-29,134.85,136.27,136.1,135.2
3185,2012-06-28,131.28,132.99,132.79,132.29
3184,2012-06-27,131.97,133.43,133.17,132.42
3183,2012-06-26,130.93,132.38,131.98,131.7
3182,2012-06-25,130.85,132.1,131.32,132.05
3181,2012-06-22,132.62,133.71,133.46,133.13
3180,2012-06-21,132.33,135.78,132.44,135.64
3179,2012-06-20,134.27,136.1,135.48,135.71
3178,2012-06-19,134.37,136.25,135.7,135.08
3177,2012-06-18,133.28,134.73,134.4,133.58
3176,2012-06-15,133.1,134.26,134.14,133.38
3175,2012-06-14,131.98,134.0,133.47,132.34
3174,2012-06-13,131.62,133.36,132.07,132.53
3173,2012-06-12,131.16,133.01,132.92,131.79
3172,2012-06-11,131.28,134.25,131.41,134.17
3171,2012-06-08,131.29,133.13,133.1,131.71
3170,2012-06-07,131.78,133.53,132.05,133.47
3169,2012-06-06,129.93,132.03,131.97,129.97
3168,2012-06-05,127.78,129.26,129.07,127.85
3167,2012-06-04,127.14,128.74,128.1,128.39
3166,2012-06-01,128.16,131.5,128.16,129.41
3165,2012-05-31,130.34,132.45,131.47,131.71
3164,2012-05-30,131.49,133.69,131.76,132.56
3163,2012-05-29,131.17,133.93,133.7,133.16
3162,2012-05-25,131.78,132.85,132.1,132.48
3161,2012-05-24,131.42,132.84,132.53,132.63
3160,2012-05-23,129.99,132.46,132.27,131.25
3159,2012-05-22,131.34,133.23,132.2,132.31
3158,2012-05-21,129.95,132.02,131.97,130.16
3157,2012-05-18,129.55,131.6,129.74,131.37
3156,2012-05-17,130.79,133.02,130.86,132.86
3155,2012-05-16,132.8,134.55,132.83,133.94
3154,2012-05-15,133.13,134.81,133.34,134.02
3153,2012-05-14,133.91,135.61,134.11,134.31
3152,2012-05-11,135.11,136.87,135.61,135.17
3151,2012-05-10,135.71,136.85,136.02,136.68
3150,2012-05-09,134.49,136.61,135.74,135.1
3149,2012-05-08,134.92,136.77,136.55,136.28
3148,2012-05-07,136.46,137.56,137.1,136.51
3147,2012-05-04,136.92,139.3,137.0,138.52
3146,2012-05-03,138.99,140.45,139.25,140.34
3145,2012-05-02,139.46,140.46,140.32,139.92
3144,2012-05-01,139.63,141.66,140.74,139.79
3143,2012-04-30,139.49,140.21,139.87,140.11
3142,2012-04-27,139.8,140.79,140.39,140.58
3141,2012-04-26,138.81,140.32,140.16,138.89
3140,2012-04-25,138.53,139.25,139.19,138.65
3139,2012-04-24,136.8,137.66,137.31,136.91
3138,2012-04-23,135.94,136.91,136.79,136.54
3137,2012-04-20,137.87,138.83,137.95,138.33
3136,2012-04-19,137.07,139.15,137.72,138.63
3135,2012-04-18,138.38,139.08,138.61,138.46
3134,2012-04-17,137.7,139.36,139.08,137.84
3133,2012-04-16,136.58,138.04,137.05,137.84
3132,2012-04-13,137.01,138.82,137.14,138.47
3131,2012-04-12,137.03,138.9,138.79,137.13
3130,2012-04-11,136.75,137.54,137.0,137.29
3129,2012-04-10,135.76,138.34,135.9,137.95
3128,2012-04-09,137.84,139.84,138.22,138.03
3127,2012-04-05,139.26,140.2,139.79,139.38
3126,2012-04-04,139.34,140.34,139.86,140.22
3125,2012-04-03,140.43,141.88,141.26,141.64
3124,2012-04-02,140.36,142.21,141.84,140.64
3123,2012-03-30,140.05,141.05,140.81,140.92
3122,2012-03-29,139.09,140.49,140.23,139.64
3121,2012-03-28,139.64,141.32,140.47,141.1
3120,2012-03-27,141.08,141.83,141.17,141.74
3119,2012-03-26,140.6,141.61,141.61,140.65
3118,2012-03-23,138.55,139.81,139.65,139.32
3117,2012-03-22,138.74,139.55,139.2,139.18
3116,2012-03-21,139.92,140.65,140.21,140.52
3115,2012-03-20,139.64,140.61,140.44,140.05
3114,2012-03-19,140.11,141.28,140.85,140.21
3113,2012-03-16,140.0,140.48,140.3,140.36
3112,2012-03-15,139.76,140.78,140.72,140.12
3111,2012-03-14,139.48,140.45,139.91,140.1
3110,2012-03-13,138.09,140.13,140.06,138.32
3109,2012-03-12,137.09,137.76,137.58,137.55
3108,2012-03-09,137.13,137.93,137.57,137.3
3107,2012-03-08,136.24,137.32,137.04,136.52
3106,2012-03-07,134.93,135.91,135.69,135.06
3105,2012-03-06,134.36,135.43,134.75,135.35
3104,2012-03-05,136.28,137.2,136.75,137.1
3103,2012-03-02,137.0,137.82,137.31,137.64
3102,2012-03-01,136.93,137.99,137.73,137.31
3101,2012-02-29,136.54,138.19,137.02,137.76
3100,2012-02-28,136.93,137.72,137.56,137.2
3099,2012-02-27,135.8,137.53,137.16,136.02
3098,2012-02-24,136.63,137.2,136.93,136.93
3097,2012-02-23,135.5,136.73,136.63,135.96
3096,2012-02-22,135.79,136.55,136.03,136.26
3095,2012-02-21,136.05,137.05,136.47,136.73
3094,2012-02-17,135.96,136.63,136.41,136.52
3093,2012-02-16,134.33,136.17,136.05,134.57
3092,2012-02-15,134.29,135.83,134.56,135.63
3091,2012-02-14,134.25,135.27,135.19,135.0
3090,2012-02-13,134.74,135.52,135.36,135.32
3089,2012-02-10,133.84,134.47,134.36,134.16
3088,2012-02-09,134.56,135.59,135.36,135.41
3087,2012-02-08,134.31,135.22,135.19,134.86
3086,2012-02-07,133.64,135.02,134.79,134.17
3085,2012-02-06,133.83,134.51,134.45,133.98
3084,2012-02-03,133.77,134.62,134.54,134.0
3083,2012-02-02,132.21,133.02,132.68,132.73
3082,2012-02-01,132.13,133.14,132.47,132.29
3081,2012-01-31,130.68,132.18,131.32,132.02
3080,2012-01-30,130.06,131.44,131.37,130.51
3079,2012-01-27,131.15,132.05,131.82,131.24
3078,2012-01-26,131.36,133.4,131.88,133.15
3077,2012-01-25,130.75,132.87,132.56,131.26
3076,2012-01-24,130.6,131.5,131.46,130.8
3075,2012-01-23,130.98,132.25,131.61,131.51
3074,2012-01-20,130.92,131.95,131.95,131.24
3073,2012-01-19,130.8,131.57,131.46,131.22
3072,2012-01-18,129.08,130.84,130.77,129.31
3071,2012-01-17,128.9,130.32,129.34,130.08
3070,2012-01-13,127.72,129.05,128.84,128.64
3069,2012-01-12,128.54,129.7,129.51,129.57
3068,2012-01-11,128.52,129.37,129.2,128.73
3067,2012-01-10,128.95,129.65,129.13,129.39
3066,2012-01-09,127.41,128.18,128.02,128.0
3065,2012-01-06,127.29,128.22,127.71,128.2
3064,2012-01-05,126.43,128.23,128.04,127.01
3063,2012-01-04,126.71,127.81,127.7,127.2
3062,2012-01-03,127.43,128.38,127.5,127.76
3061,2011-12-30,125.5,126.33,125.5,126.02
3060,2011-12-29,124.86,126.25,126.12,125.24
3059,2011-12-28,124.73,126.53,124.83,126.51
3058,2011-12-27,126.06,126.82,126.49,126.17
3057,2011-12-23,125.41,126.43,126.39,125.67
3056,2011-12-22,124.23,125.4,125.27,124.63
3055,2011-12-21,122.75,124.36,124.17,123.93
3054,2011-12-20,120.37,124.14,123.93,122.18
3053,2011-12-19,120.03,122.32,120.29,122.06
3052,2011-12-16,121.3,122.95,121.59,122.23
3051,2011-12-15,121.99,123.2,122.18,123.03
3050,2011-12-14,121.47,123.03,121.74,122.56
3049,2011-12-13,122.45,125.57,123.05,124.86
3048,2011-12-12,123.16,124.97,124.21,124.95
3047,2011-12-09,124.4,126.37,126.05,124.51
3046,2011-12-08,123.65,126.18,123.95,125.9
3045,2011-12-07,124.97,127.26,126.73,125.84
3044,2011-12-06,125.76,127.11,126.26,126.21
3043,2011-12-05,125.44,127.18,126.22,126.84
3042,2011-12-02,124.78,126.5,124.86,126.12
3041,2011-12-01,124.43,125.64,124.97,124.85
3040,2011-11-30,120.0,125.22,124.99,123.49
3039,2011-11-29,119.61,121.0,120.05,120.05
3038,2011-11-28,118.82,120.18,119.71,119.54
3037,2011-11-25,116.2,117.7,116.34,116.38
3036,2011-11-23,116.56,119.19,116.56,118.07
3035,2011-11-22,118.52,120.1,119.19,119.4
3034,2011-11-21,118.65,120.35,119.66,120.2
3033,2011-11-18,121.47,122.75,121.98,122.5
3032,2011-11-17,121.23,124.16,122.11,123.85
3031,2011-11-16,123.9,126.34,124.08,124.81
3030,2011-11-15,124.72,126.75,126.08,125.17
3029,2011-11-14,124.92,127.45,125.46,126.19
3028,2011-11-11,125.79,126.99,126.66,125.83
3027,2011-11-10,123.02,124.94,124.32,124.79
3026,2011-11-09,122.86,125.8,123.16,124.89
3025,2011-11-08,125.71,128.02,127.88,126.92
3024,2011-11-07,124.2,126.39,126.26,125.39
3023,2011-11-04,124.01,125.7,125.48,125.23
3022,2011-11-03,123.6,126.5,126.25,125.27
3021,2011-11-02,122.79,124.4,123.99,123.83
3020,2011-11-01,121.52,123.51,122.0,122.03
3019,2011-10-31,125.32,128.62,125.5,127.16
3018,2011-10-28,127.8,128.85,128.6,128.0
3017,2011-10-27,126.61,129.42,128.63,127.63
3016,2011-10-26,122.21,124.77,124.3,124.35
3015,2011-10-25,122.78,124.95,123.05,124.89
3014,2011-10-24,124.06,125.8,125.49,124.17
3013,2011-10-21,122.72,124.12,123.97,123.09
3012,2011-10-20,119.82,122.1,121.66,121.43
3011,2011-10-19,120.71,123.08,121.13,122.38
3010,2011-10-18,119.2,123.5,122.58,120.14
3009,2011-10-17,119.93,122.55,120.23,121.99
3008,2011-10-14,121.23,122.6,122.57,121.91
3007,2011-10-13,119.12,120.87,120.51,120.04
